node_id,node_name,node_kind,inst_name,cell_name,port_name,io_type,is_sequential_cell,is_buffer_cell,is_inverter_cell,is_clock_pin,is_endpoint,x_um,y_um,inst_x_um,inst_y_um,cell_area_um2,port_cap_max_f,port_cap_min_f
570,place165/A,iterm,place165,BUF_X8,A,INPUT,0,1,0,0,0,9.425,16.0125,9.31,15.4,nan,6.585178027331516e-15,5.810133986747885e-15
571,place160/A,iterm,place160,BUF_X8,A,INPUT,0,1,0,0,0,11.895,16.0125,11.78,15.4,nan,6.585178027331516e-15,5.810133986747885e-15
572,_568_/S,iterm,_568_,MUX2_X1,S,INPUT,0,0,0,0,0,8.6965,13.3215,8.36,12.6,nan,1.919942052970537e-15,1.80550197256585e-15
573,_551_/ZN,iterm,_551_,NAND2_X4,ZN,OUTPUT,0,0,0,0,0,10.695,14.6425,9.69,14.0,nan,0.0,0.0
574,input6/A,iterm,input6,BUF_X1,A,INPUT,0,1,0,0,0,30.715,10.4125,30.59,9.8,nan,9.746590013071316e-16,8.752499970075052e-16
575,req_msg[14],bterm,,,req_msg[14],INPUT,0,0,0,0,0,33.755,10.15,nan,nan,nan,nan,nan
576,_555_/B1,iterm,_555_,OAI21_X1,B1,INPUT,0,0,0,0,0,25.7175,18.8125,25.27,18.2,nan,1.6620500608056379e-15,1.459831956076988e-15
577,_553_/ZN,iterm,_553_,NOR2_X1,ZN,OUTPUT,0,0,0,0,0,25.075,19.1065,24.7,18.2,nan,0.0,0.0
578,_555_/B2,iterm,_555_,OAI21_X1,B2,INPUT,0,0,0,0,0,25.3925,18.8125,25.27,18.2,nan,1.5718929326910742e-15,1.5583250530628364e-15
579,_554_/ZN,iterm,_554_,NOR2_X1,ZN,OUTPUT,0,0,0,0,0,23.745,20.093,23.37,19.6,nan,0.0,0.0
580,_556_/B2,iterm,_556_,AOI21_X1,B2,INPUT,0,0,0,0,0,26.92,17.5875,26.79,16.8,nan,1.6768529144709724e-15,1.4099260453741855e-15
581,_555_/ZN,iterm,_555_,OAI21_X1,ZN,OUTPUT,0,0,0,0,0,25.65,18.989,25.27,18.2,nan,0.0,0.0
582,_570_/A,iterm,_570_,AOI221_X2,A,INPUT,0,0,0,0,0,8.51,7.714,7.98,7.0,nan,3.5046919928888656e-15,3.1448399978850064e-15
583,_557_/ZN,iterm,_557_,NOR3_X1,ZN,OUTPUT,0,0,0,0,0,10.534,7.4175,10.07,7.0,nan,0.0,0.0
584,_559_/A,iterm,_559_,AOI221_X2,A,INPUT,0,0,0,0,0,8.7,9.0855,8.17,8.4,nan,3.5046919928888656e-15,3.1448399978850064e-15
585,_558_/ZN,iterm,_558_,NAND2_X1,ZN,OUTPUT,0,0,0,0,0,5.125,9.3065,4.75,8.4,nan,0.0,0.0
586,_565_/A1,iterm,_565_,NOR4_X2,A1,INPUT,0,0,0,0,0,7.1475,7.63,6.27,7.0,nan,3.390672040826017e-15,2.5999089745654775e-15
587,_559_/ZN,iterm,_559_,AOI221_X2,ZN,OUTPUT,0,0,0,0,0,9.403,9.175,8.17,8.4,nan,0.0,0.0
588,_561_/A1,iterm,_561_,NOR2_X1,A1,INPUT,0,0,0,0,0,6.1475,6.3875,5.7,5.6,nan,1.7144710240870752e-15,1.4130929956848509e-15
589,_560_/ZN,iterm,_560_,NAND2_X1,ZN,OUTPUT,0,0,0,0,0,4.555,7.493,4.18,7.0,nan,0.0,0.0
590,_565_/A3,iterm,_565_,NOR4_X2,A3,INPUT,0,0,0,0,0,7.18,7.72,6.27,7.0,nan,3.519212890461883e-15,3.2065889114980817e-15
591,_561_/ZN,iterm,_561_,NOR2_X1,ZN,OUTPUT,0,0,0,0,0,6.075,6.093,5.7,5.6,nan,0.0,0.0
592,_564_/B1,iterm,_564_,OAI22_X2,B1,INPUT,0,0,0,0,0,11.305,13.2125,10.83,12.6,nan,3.1607000545476327e-15,2.6452379427377914e-15
593,_562_/ZN,iterm,_562_,NOR2_X1,ZN,OUTPUT,0,0,0,0,0,11.775,14.493,11.4,14.0,nan,0.0,0.0
594,_564_/B2,iterm,_564_,OAI22_X2,B2,INPUT,0,0,0,0,0,11.244,13.32,10.83,12.6,nan,3.333146009971478e-15,3.204118963423888e-15
595,_563_/ZN,iterm,_563_,NAND3_X1,ZN,OUTPUT,0,0,0,0,0,11.4775,11.7465,11.02,11.2,nan,0.0,0.0
596,_565_/A4,iterm,_565_,NOR4_X2,A4,INPUT,0,0,0,0,0,7.3465,7.84,6.27,7.0,nan,3.614957047896536e-15,3.4967908695568775e-15
597,_564_/ZN,iterm,_564_,OAI22_X2,ZN,OUTPUT,0,0,0,0,0,11.9575,13.438,10.83,12.6,nan,0.0,0.0
598,_570_/B2,iterm,_570_,AOI221_X2,B2,INPUT,0,0,0,0,0,8.635,7.63,7.98,7.0,nan,3.1352710666798745e-15,2.9861619277440693e-15
599,_565_/ZN,iterm,_565_,NOR4_X2,ZN,OUTPUT,0,0,0,0,0,6.9685,7.591,6.27,7.0,nan,0.0,0.0
600,_568_/A,iterm,_568_,MUX2_X1,A,INPUT,0,0,0,0,0,8.675,13.2125,8.36,12.6,nan,9.464199816368573e-16,9.070389846992815e-16
601,_566_/ZN,iterm,_566_,NAND2_X1,ZN,OUTPUT,0,0,0,0,0,5.885,10.293,5.51,9.8,nan,0.0,0.0
602,_568_/B,iterm,_568_,MUX2_X1,B,INPUT,0,0,0,0,0,9.245,13.2125,8.36,12.6,nan,9.44774937774171e-16,8.997019853101648e-16
603,_567_/ZN,iterm,_567_,NAND3_X1,ZN,OUTPUT,0,0,0,0,0,8.8175,11.7465,8.36,11.2,nan,0.0,0.0
604,_570_/B1,iterm,_570_,AOI221_X2,B1,INPUT,0,0,0,0,0,8.613,7.518,7.98,7.0,nan,3.2260909980756647e-15,3.2137018706726497e-15
605,_568_/Z,iterm,_568_,MUX2_X1,Z,OUTPUT,0,0,0,0,0,9.585,13.31,8.36,12.6,nan,0.0,0.0
606,_570_/C2,iterm,_570_,AOI221_X2,C2,INPUT,0,0,0,0,0,9.6325,7.693,7.98,7.0,nan,3.501501008018322e-15,2.8804901206511222e-15
607,_569_/ZN,iterm,_569_,INV_X1,ZN,OUTPUT,0,0,1,0,0,2.9375,7.7,2.66,7.0,nan,0.0,0.0
608,_572_/A,iterm,_572_,AOI21_X1,A,INPUT,0,0,0,0,0,11.8475,2.0125,11.21,1.4,nan,1.6263519631227238e-15,1.5353399670061437e-15
609,_571_/ZN,iterm,_571_,NOR3_X1,ZN,OUTPUT,0,0,0,0,0,12.434,4.6175,11.97,4.2,nan,0.0,0.0
610,_579_/A,iterm,_579_,OAI21_X1,A,INPUT,0,0,0,0,0,11.6575,4.8125,11.02,4.2,nan,1.6707160548889966e-15,1.518574008606429e-15
611,_572_/ZN,iterm,_572_,AOI21_X1,ZN,OUTPUT,0,0,0,0,0,11.6025,1.8705,11.21,1.4,nan,0.0,0.0
612,_610_/B2,iterm,_610_,OAI221_X1,B2,INPUT,0,0,0,0,0,30.1425,28.7875,30.02,28.0,nan,1.6054170144357417e-15,1.5435179642327656e-15
613,_605_/B2,iterm,_605_,OAI221_X1,B2,INPUT,0,0,0,0,0,30.1425,24.4125,30.02,23.8,nan,1.6054170144357417e-15,1.5435179642327656e-15
614,_615_/B1,iterm,_615_,OAI221_X2,B1,INPUT,0,0,0,0,0,26.758,28.68,25.27,28.0,nan,3.4774429429756948e-15,2.9729079797019076e-15
615,_595_/A2,iterm,_595_,NOR2_X2,A2,INPUT,0,0,0,0,0,29.0325,16.093,28.5,15.4,nan,3.346923212616806e-15,3.1783259631470474e-15
616,_594_/A,iterm,_594_,AOI21_X1,A,INPUT,0,0,0,0,0,27.0475,16.0125,26.41,15.4,nan,1.6263519631227238e-15,1.5353399670061437e-15
617,place198/A,iterm,place198,BUF_X1,A,INPUT,0,1,0,0,0,20.645,17.5875,20.52,16.8,nan,9.746590013071316e-16,8.752499970075052e-16
618,_586_/A,iterm,_586_,INV_X1,A,INPUT,0,0,1,0,0,25.0025,16.0125,24.89,15.4,nan,1.700229965024007e-15,1.5493600563490969e-15
619,_573_/ZN,iterm,_573_,NAND2_X1,ZN,OUTPUT,0,0,0,0,0,22.225,18.693,21.85,18.2,nan,0.0,0.0
620,input5/A,iterm,input5,BUF_X1,A,INPUT,0,1,0,0,0,31.475,6.3875,31.35,5.6,nan,9.746590013071316e-16,8.752499970075052e-16
621,req_msg[13],bterm,,,req_msg[13],INPUT,0,0,0,0,0,33.755,6.79,nan,nan,nan,nan,nan
622,input4/A,iterm,input4,BUF_X1,A,INPUT,0,1,0,0,0,23.115,2.0125,22.99,1.4,nan,9.746590013071316e-16,8.752499970075052e-16
623,req_msg[12],bterm,,,req_msg[12],INPUT,0,0,0,0,0,23.055,0.07,nan,nan,nan,nan,nan
624,input3/A,iterm,input3,BUF_X1,A,INPUT,0,1,0,0,0,12.475,2.0125,12.35,1.4,nan,9.746590013071316e-16,8.752499970075052e-16
625,req_msg[11],bterm,,,req_msg[11],INPUT,0,0,0,0,0,14.095,0.07,nan,nan,nan,nan,nan
626,_578_/A,iterm,_578_,AOI21_X1,A,INPUT,0,0,0,0,0,16.2175,6.3875,15.58,5.6,nan,1.6263519631227238e-15,1.5353399670061437e-15
627,_577_/ZN,iterm,_577_,AND4_X1,ZN,OUTPUT,0,0,0,0,0,13.575,6.3,12.54,5.6,nan,0.0,0.0
628,_579_/B2,iterm,_579_,OAI21_X1,B2,INPUT,0,0,0,0,0,11.1425,4.8125,11.02,4.2,nan,1.5718929326910742e-15,1.5583250530628364e-15
629,_578_/ZN,iterm,_578_,AOI21_X1,ZN,OUTPUT,0,0,0,0,0,15.9725,6.529,15.58,5.6,nan,0.0,0.0
630,_581_/A,iterm,_581_,AOI21_X1,A,INPUT,0,0,0,0,0,19.2575,2.0125,18.62,1.4,nan,1.6263519631227238e-15,1.5353399670061437e-15
631,_580_/ZN,iterm,_580_,NOR3_X1,ZN,OUTPUT,0,0,0,0,0,19.084,4.6175,18.62,4.2,nan,0.0,0.0
632,_584_/A,iterm,_584_,OAI21_X1,A,INPUT,0,0,0,0,0,18.4975,3.5875,17.86,2.8,nan,1.6707160548889966e-15,1.518574008606429e-15
633,_581_/ZN,iterm,_581_,AOI21_X1,ZN,OUTPUT,0,0,0,0,0,19.0125,1.8705,18.62,1.4,nan,0.0,0.0
634,_583_/A,iterm,_583_,AOI21_X1,A,INPUT,0,0,0,0,0,18.4975,4.8125,17.86,4.2,nan,1.6263519631227238e-15,1.5353399670061437e-15
635,_582_/ZN,iterm,_582_,AND4_X1,ZN,OUTPUT,0,0,0,0,0,18.325,6.3,17.29,5.6,nan,0.0,0.0
636,_584_/B1,iterm,_584_,OAI21_X1,B1,INPUT,0,0,0,0,0,18.3075,3.5875,17.86,2.8,nan,1.6620500608056379e-15,1.459831956076988e-15
637,_583_/ZN,iterm,_583_,AOI21_X1,ZN,OUTPUT,0,0,0,0,0,18.2525,4.6705,17.86,4.2,nan,0.0,0.0
638,_589_/A,iterm,_589_,AOI221_X2,A,INPUT,0,0,0,0,0,24.85,13.314,24.32,12.6,nan,3.5046919928888656e-15,3.1448399978850064e-15
639,_585_/ZN,iterm,_585_,NOR3_X1,ZN,OUTPUT,0,0,0,0,0,23.454,14.9825,22.99,14.0,nan,0.0,0.0
640,_590_/A2,iterm,_590_,NAND2_X1,A2,INPUT,0,0,0,0,0,25.7725,14.7875,25.65,14.0,nan,1.664198983392822e-15,1.5022779417342034e-15
641,_587_/A3,iterm,_587_,AND3_X1,A3,INPUT,0,0,0,0,0,24.445,14.7875,23.94,14.0,nan,9.648239958774435e-16,8.829540263605791e-16
642,_586_/ZN,iterm,_586_,INV_X1,ZN,OUTPUT,0,0,1,0,0,25.1675,16.1,24.89,15.4,nan,0.0,0.0
643,_589_/B1,iterm,_589_,AOI221_X2,B1,INPUT,0,0,0,0,0,24.953,13.118,24.32,12.6,nan,3.2260909980756647e-15,3.2137018706726497e-15
644,_587_/ZN,iterm,_587_,AND3_X1,ZN,OUTPUT,0,0,0,0,0,24.788,14.7,23.94,14.0,nan,0.0,0.0
645,input2/A,iterm,input2,BUF_X1,A,INPUT,0,1,0,0,0,8.865,2.0125,8.74,1.4,nan,9.746590013071316e-16,8.752499970075052e-16
646,req_msg[10],bterm,,,req_msg[10],INPUT,0,0,0,0,0,9.055,0.07,nan,nan,nan,nan,nan
647,_591_/A,iterm,_591_,OAI21_X1,A,INPUT,0,0,0,0,0,27.0475,13.2125,26.41,12.6,nan,1.6707160548889966e-15,1.518574008606429e-15
648,_589_/ZN,iterm,_589_,AOI221_X2,ZN,OUTPUT,0,0,0,0,0,25.553,13.225,24.32,12.6,nan,0.0,0.0
649,_591_/B1,iterm,_591_,OAI21_X1,B1,INPUT,0,0,0,0,0,26.8575,13.2125,26.41,12.6,nan,1.6620500608056379e-15,1.459831956076988e-15
650,_590_/ZN,iterm,_590_,NAND2_X1,ZN,OUTPUT,0,0,0,0,0,26.025,14.9065,25.65,14.0,nan,0.0,0.0
651,_593_/A,iterm,_593_,OAI21_X1,A,INPUT,0,0,0,0,0,28.5675,13.2125,27.93,12.6,nan,1.6707160548889966e-15,1.518574008606429e-15
652,_592_/ZN,iterm,_592_,NAND3_X1,ZN,OUTPUT,0,0,0,0,0,27.6275,13.453,27.17,12.6,nan,0.0,0.0
653,_596_/A,iterm,_596_,AOI221_X2,A,INPUT,0,0,0,0,0,27.32,14.6855,26.79,14.0,nan,3.5046919928888656e-15,3.1448399978850064e-15
654,_593_/ZN,iterm,_593_,OAI21_X1,ZN,OUTPUT,0,0,0,0,0,28.31,13.389,27.93,12.6,nan,0.0,0.0
655,_596_/B1,iterm,_596_,AOI221_X2,B1,INPUT,0,0,0,0,0,27.423,14.8815,26.79,14.0,nan,3.2260909980756647e-15,3.2137018706726497e-15
656,_594_/ZN,iterm,_594_,AOI21_X1,ZN,OUTPUT,0,0,0,0,0,26.8025,15.8705,26.41,15.4,nan,0.0,0.0
657,_596_/C1,iterm,_596_,AOI221_X2,C1,INPUT,0,0,0,0,0,28.405,14.7875,26.79,14.0,nan,3.1450269804081128e-15,2.6403810558182353e-15
658,_595_/ZN,iterm,_595_,NOR2_X2,ZN,OUTPUT,0,0,0,0,0,28.8205,16.135,28.5,15.4,nan,0.0,0.0
659,_599_/A2,iterm,_599_,OAI22_X1,A2,INPUT,0,0,0,0,0,15.2675,14.7875,14.44,14.0,nan,1.584236955589648e-15,1.5645090288525032e-15
660,_597_/ZN,iterm,_597_,AOI21_X1,ZN,OUTPUT,0,0,0,0,0,14.0725,14.929,13.68,14.0,nan,0.0,0.0
661,_599_/B1,iterm,_599_,OAI22_X1,B1,INPUT,0,0,0,0,0,14.7525,14.7875,14.44,14.0,nan,1.6654479334735485e-15,1.4083770338718942e-15
662,_598_/ZN,iterm,_598_,NAND3_X1,ZN,OUTPUT,0,0,0,0,0,15.8475,13.453,15.39,12.6,nan,0.0,0.0
663,_600_/B,iterm,_600_,MUX2_X1,B,INPUT,0,0,0,0,0,15.515,16.0125,14.63,15.4,nan,9.44774937774171e-16,8.997019853101648e-16
664,_599_/ZN,iterm,_599_,OAI22_X1,ZN,OUTPUT,0,0,0,0,0,14.9685,14.8275,14.44,14.0,nan,0.0,0.0
665,_605_/A,iterm,_605_,OAI221_X1,A,INPUT,0,0,0,0,0,30.5225,24.4125,30.02,23.8,nan,1.6302249153949257e-15,1.539664070201877e-15
666,_601_/ZN,iterm,_601_,NAND3_X1,ZN,OUTPUT,0,0,0,0,0,31.2375,22.9465,30.78,22.4,nan,0.0,0.0
667,_603_/A,iterm,_603_,AOI21_X2,A,INPUT,0,0,0,0,0,26.1225,21.63,25.84,21.0,nan,3.1364058790709585e-15,2.938329977212619e-15
668,_602_/ZN,iterm,_602_,AND4_X1,ZN,OUTPUT,0,0,0,0,0,27.065,23.1,26.03,22.4,nan,0.0,0.0
669,_605_/B1,iterm,_605_,OAI221_X1,B1,INPUT,0,0,0,0,0,30.3325,24.4125,30.02,23.8,nan,1.6553779822801157e-15,1.4106599994229813e-15
670,_603_/ZN,iterm,_603_,AOI21_X2,ZN,OUTPUT,0,0,0,0,0,26.4385,21.514,25.84,21.0,nan,0.0,0.0
671,_605_/C2,iterm,_605_,OAI221_X1,C2,INPUT,0,0,0,0,0,30.705,24.4125,30.02,23.8,nan,1.5833489474235702e-15,1.562054009734005e-15
672,_604_/ZN,iterm,_604_,INV_X1,ZN,OUTPUT,0,0,1,0,0,32.3875,23.1,32.11,22.4,nan,0.0,0.0
673,_610_/A,iterm,_610_,OAI221_X1,A,INPUT,0,0,0,0,0,30.5225,28.7875,30.02,28.0,nan,1.6302249153949257e-15,1.539664070201877e-15
674,_606_/ZN,iterm,_606_,NAND3_X1,ZN,OUTPUT,0,0,0,0,0,27.4375,30.253,26.98,29.4,nan,0.0,0.0
675,_608_/A,iterm,_608_,AOI21_X2,A,INPUT,0,0,0,0,0,26.6925,31.57,26.41,30.8,nan,3.1364058790709585e-15,2.938329977212619e-15
676,_607_/ZN,iterm,_607_,AND4_X1,ZN,OUTPUT,0,0,0,0,0,26.305,31.5,25.27,30.8,nan,0.0,0.0
677,_610_/B1,iterm,_610_,OAI221_X1,B1,INPUT,0,0,0,0,0,30.3325,28.7875,30.02,28.0,nan,1.6553779822801157e-15,1.4106599994229813e-15
678,_608_/ZN,iterm,_608_,AOI21_X2,ZN,OUTPUT,0,0,0,0,0,27.0085,31.686,26.41,30.8,nan,0.0,0.0
679,_610_/C2,iterm,_610_,OAI221_X1,C2,INPUT,0,0,0,0,0,30.705,28.7875,30.02,28.0,nan,1.5833489474235702e-15,1.562054009734005e-15
680,_609_/ZN,iterm,_609_,INV_X1,ZN,OUTPUT,0,0,1,0,0,31.2475,30.1,30.97,29.4,nan,0.0,0.0
681,_615_/A,iterm,_615_,OAI221_X2,A,INPUT,0,0,0,0,0,26.7575,28.59,25.27,28.0,nan,3.5363801307203594e-15,3.3641190402372524e-15
682,_611_/ZN,iterm,_611_,NAND3_X1,ZN,OUTPUT,0,0,0,0,0,28.1975,31.3465,27.74,30.8,nan,0.0,0.0
683,_613_/A,iterm,_613_,AOI21_X4,A,INPUT,0,0,0,0,0,24.9775,30.0125,24.51,29.4,nan,6.139254144117701e-15,5.7661052141496066e-15
684,_612_/ZN,iterm,_612_,AND4_X2,ZN,OUTPUT,0,0,0,0,0,28.3975,28.7,27.36,28.0,nan,0.0,0.0
685,_615_/B2,iterm,_615_,OAI221_X2,B2,INPUT,0,0,0,0,0,26.7,28.7875,25.27,28.0,nan,3.124702001322272e-15,2.9840259224093307e-15
686,_613_/ZN,iterm,_613_,AOI21_X4,ZN,OUTPUT,0,0,0,0,0,25.6885,30.0925,24.51,29.4,nan,0.0,0.0
687,_615_/C2,iterm,_615_,OAI221_X2,C2,INPUT,0,0,0,0,0,25.8025,28.6765,25.27,28.0,nan,3.24520217894809e-15,3.1927928623696773e-15
688,_614_/ZN,iterm,_614_,INV_X1,ZN,OUTPUT,0,0,1,0,0,30.4875,31.5,30.21,30.8,nan,0.0,0.0
689,_620_/A,iterm,_620_,OAI221_X1,A,INPUT,0,0,0,0,0,15.3225,27.2125,14.82,26.6,nan,1.6302249153949257e-15,1.539664070201877e-15
690,_616_/ZN,iterm,_616_,NAND3_X1,ZN,OUTPUT,0,0,0,0,0,15.6575,25.7465,15.2,25.2,nan,0.0,0.0
691,_618_/A,iterm,_618_,AOI21_X2,A,INPUT,0,0,0,0,0,16.2425,27.23,15.96,26.6,nan,3.1364058790709585e-15,2.938329977212619e-15
692,_617_/ZN,iterm,_617_,AND4_X1,ZN,OUTPUT,0,0,0,0,0,16.995,28.7,15.96,28.0,nan,0.0,0.0
693,_620_/B1,iterm,_620_,OAI221_X1,B1,INPUT,0,0,0,0,0,15.1325,27.2125,14.82,26.6,nan,1.6553779822801157e-15,1.4106599994229813e-15
694,_618_/ZN,iterm,_618_,AOI21_X2,ZN,OUTPUT,0,0,0,0,0,16.5585,27.114,15.96,26.6,nan,0.0,0.0
695,_620_/C2,iterm,_620_,OAI221_X1,C2,INPUT,0,0,0,0,0,15.505,27.2125,14.82,26.6,nan,1.5833489474235702e-15,1.562054009734005e-15
696,_619_/ZN,iterm,_619_,INV_X1,ZN,OUTPUT,0,0,1,0,0,15.6675,28.7,15.39,28.0,nan,0.0,0.0
697,_625_/A,iterm,_625_,OAI221_X1,A,INPUT,0,0,0,0,0,12.6625,23.1875,12.16,22.4,nan,1.6302249153949257e-15,1.539664070201877e-15
698,_621_/ZN,iterm,_621_,NAND3_X1,ZN,OUTPUT,0,0,0,0,0,11.8575,22.9465,11.4,22.4,nan,0.0,0.0
699,_623_/A,iterm,_623_,AOI21_X2,A,INPUT,0,0,0,0,0,14.3425,21.63,14.06,21.0,nan,3.1364058790709585e-15,2.938329977212619e-15
700,_622_/ZN,iterm,_622_,AND4_X1,ZN,OUTPUT,0,0,0,0,0,16.425,21.7,15.39,21.0,nan,0.0,0.0
701,_625_/B1,iterm,_625_,OAI221_X1,B1,INPUT,0,0,0,0,0,12.4725,23.1875,12.16,22.4,nan,1.6553779822801157e-15,1.4106599994229813e-15
702,_623_/ZN,iterm,_623_,AOI21_X2,ZN,OUTPUT,0,0,0,0,0,14.6585,21.514,14.06,21.0,nan,0.0,0.0
703,_625_/C2,iterm,_625_,OAI221_X1,C2,INPUT,0,0,0,0,0,12.845,23.1875,12.16,22.4,nan,1.5833489474235702e-15,1.562054009734005e-15
704,_624_/ZN,iterm,_624_,INV_X1,ZN,OUTPUT,0,0,1,0,0,12.6275,31.5,12.35,30.8,nan,0.0,0.0
705,_627_/A,iterm,_627_,AOI21_X1,A,INPUT,0,0,0,0,0,2.9175,23.1875,2.28,22.4,nan,1.6263519631227238e-15,1.5353399670061437e-15
706,_626_/ZN,iterm,_626_,NOR3_X1,ZN,OUTPUT,0,0,0,0,0,4.264,23.3825,3.8,22.4,nan,0.0,0.0
707,_630_/A,iterm,_630_,OAI21_X1,A,INPUT,0,0,0,0,0,3.6775,23.1875,3.04,22.4,nan,1.6707160548889966e-15,1.518574008606429e-15
708,_627_/ZN,iterm,_627_,AOI21_X1,ZN,OUTPUT,0,0,0,0,0,2.6725,23.329,2.28,22.4,nan,0.0,0.0
709,_629_/A,iterm,_629_,AOI21_X2,A,INPUT,0,0,0,0,0,3.3225,20.37,3.04,19.6,nan,3.1364058790709585e-15,2.938329977212619e-15
710,_628_/ZN,iterm,_628_,AND4_X1,ZN,OUTPUT,0,0,0,0,0,9.015,20.3,7.98,19.6,nan,0.0,0.0
711,_630_/B1,iterm,_630_,OAI21_X1,B1,INPUT,0,0,0,0,0,3.4875,23.1875,3.04,22.4,nan,1.6620500608056379e-15,1.459831956076988e-15
712,_629_/ZN,iterm,_629_,AOI21_X2,ZN,OUTPUT,0,0,0,0,0,3.6385,20.486,3.04,19.6,nan,0.0,0.0
713,_632_/A,iterm,_632_,AOI21_X1,A,INPUT,0,0,0,0,0,3.1075,25.9875,2.47,25.2,nan,1.6263519631227238e-15,1.5353399670061437e-15
714,_631_/ZN,iterm,_631_,NOR3_X1,ZN,OUTPUT,0,0,0,0,0,3.694,26.1825,3.23,25.2,nan,0.0,0.0
715,_635_/A,iterm,_635_,OAI21_X1,A,INPUT,0,0,0,0,0,2.9175,24.4125,2.28,23.8,nan,1.6707160548889966e-15,1.518574008606429e-15
716,_632_/ZN,iterm,_632_,AOI21_X1,ZN,OUTPUT,0,0,0,0,0,2.8625,26.129,2.47,25.2,nan,0.0,0.0
717,_634_/A,iterm,_634_,AOI21_X1,A,INPUT,0,0,0,0,0,4.2475,24.4125,3.61,23.8,nan,1.6263519631227238e-15,1.5353399670061437e-15
718,_633_/ZN,iterm,_633_,AND4_X1,ZN,OUTPUT,0,0,0,0,0,10.155,20.3,9.12,19.6,nan,0.0,0.0
719,_635_/B1,iterm,_635_,OAI21_X1,B1,INPUT,0,0,0,0,0,2.7275,24.4125,2.28,23.8,nan,1.6620500608056379e-15,1.459831956076988e-15
720,_634_/ZN,iterm,_634_,AOI21_X1,ZN,OUTPUT,0,0,0,0,0,4.0025,24.2705,3.61,23.8,nan,0.0,0.0
721,_640_/A,iterm,_640_,OAI221_X1,A,INPUT,0,0,0,0,0,4.8725,17.5875,4.37,16.8,nan,1.6302249153949257e-15,1.539664070201877e-15
722,_636_/ZN,iterm,_636_,NAND3_X1,ZN,OUTPUT,0,0,0,0,0,5.5875,20.1465,5.13,19.6,nan,0.0,0.0
723,_638_/A,iterm,_638_,AOI21_X2,A,INPUT,0,0,0,0,0,3.3225,17.57,3.04,16.8,nan,3.1364058790709585e-15,2.938329977212619e-15
724,_637_/ZN,iterm,_637_,AND4_X1,ZN,OUTPUT,0,0,0,0,0,9.205,18.9,8.17,18.2,nan,0.0,0.0
725,_640_/B1,iterm,_640_,OAI221_X1,B1,INPUT,0,0,0,0,0,4.6825,17.5875,4.37,16.8,nan,1.6553779822801157e-15,1.4106599994229813e-15
726,_638_/ZN,iterm,_638_,AOI21_X2,ZN,OUTPUT,0,0,0,0,0,3.6385,17.686,3.04,16.8,nan,0.0,0.0
727,_640_/C2,iterm,_640_,OAI221_X1,C2,INPUT,0,0,0,0,0,5.055,17.5875,4.37,16.8,nan,1.5833489474235702e-15,1.562054009734005e-15
728,_639_/ZN,iterm,_639_,INV_X1,ZN,OUTPUT,0,0,1,0,0,4.0775,18.9,3.8,18.2,nan,0.0,0.0
729,_645_/A,iterm,_645_,OAI221_X1,A,INPUT,0,0,0,0,0,5.2525,14.7875,4.75,14.0,nan,1.6302249153949257e-15,1.539664070201877e-15
730,_641_/ZN,iterm,_641_,NAND3_X1,ZN,OUTPUT,0,0,0,0,0,5.3975,13.453,4.94,12.6,nan,0.0,0.0
731,_643_/A,iterm,_643_,AOI21_X2,A,INPUT,0,0,0,0,0,5.0325,16.03,4.75,15.4,nan,3.1364058790709585e-15,2.938329977212619e-15
732,_642_/ZN,iterm,_642_,AND4_X2,ZN,OUTPUT,0,0,0,0,0,9.0175,14.7,7.98,14.0,nan,0.0,0.0
733,_645_/B1,iterm,_645_,OAI221_X1,B1,INPUT,0,0,0,0,0,5.0625,14.7875,4.75,14.0,nan,1.6553779822801157e-15,1.4106599994229813e-15
734,_643_/ZN,iterm,_643_,AOI21_X2,ZN,OUTPUT,0,0,0,0,0,5.3485,15.914,4.75,15.4,nan,0.0,0.0
735,_645_/C2,iterm,_645_,OAI221_X1,C2,INPUT,0,0,0,0,0,5.435,14.7875,4.75,14.0,nan,1.5833489474235702e-15,1.562054009734005e-15
736,_644_/ZN,iterm,_644_,INV_X1,ZN,OUTPUT,0,0,1,0,0,4.2675,13.3,3.99,12.6,nan,0.0,0.0
737,_649_/B,iterm,_649_,MUX2_X1,B,INPUT,0,0,0,0,0,29.575,17.5875,28.69,16.8,nan,9.44774937774171e-16,8.997019853101648e-16
738,_646_/Z,iterm,_646_,MUX2_X1,Z,OUTPUT,0,0,0,0,0,31.245,17.49,30.02,16.8,nan,0.0,0.0
739,clone341/A,iterm,clone341,BUF_X4,A,INPUT,0,1,0,0,0,22.725,21.6125,22.61,21.0,nan,3.4018920510035843e-15,3.0037010154663904e-15
740,rebuffer279/A,iterm,rebuffer279,BUF_X4,A,INPUT,0,1,0,0,0,16.265,20.3875,16.15,19.6,nan,3.4018920510035843e-15,3.0037010154663904e-15
741,rebuffer278/A,iterm,rebuffer278,BUF_X8,A,INPUT,0,1,0,0,0,17.595,20.3875,17.48,19.6,nan,6.585178027331516e-15,5.810133986747885e-15
742,_647_/ZN,iterm,_647_,OAI21_X4,ZN,OUTPUT,0,0,0,0,0,17.883,19.0385,16.53,18.2,nan,0.0,0.0
